LIBID,stop_short_name,stop_full_name,stop_type,address_number,address_street_dir_prefix,address_street,address_street_suffix,address_street_dir_suffix,address_street_unit,address_city,address_state,address_zip,address_country,county,latitude,longitude,pluscode,current_delivery_sys,current_delivery_sys_code,service_time_mins,m_do,m_pu,t_do,t_pu,w_do,w_pu,r_do,r_pu,f_do,f_pu,s_do,s_pu,avg_pickup,avg_dropoff,volume_data_missing,redundant_address,address_verified_01,address_verified_02,geoloc_verified_01,ideal_regional_hub,starter_regional_hub,geo_coords,ideal_proposal_region,starter_proposal_region
WI0263,Prairie du Sac PL,Ruth Culver Community Library,public_library,540,,Water,St,,,Prairie du Sac,WI,53578,US,Sauk,43.2913708,-89.72077259999999,,South Central Library System,SCLS,7,7,10,10,9,7,7,6,7,6,6,,,8,8,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.2913708, -89.72077259999999)",ideal_region_06,starter_region_07
WI0269,Randolph PL,Hutchinson Memorial Library,public_library,228,N,High,St,,,Randolph,WI,53956,US,Columbia,43.539758,-89.0066171,,South Central Library System,SCLS,7,3,3,3,4,3,3,3,3,2,2,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.539758, -89.0066171)",ideal_region_06,starter_region_07
WI0272,Reedsburg PL,Reedsburg Public Library,public_library,370,,Vine,St,,,Reedsburg,WI,53959,US,Sauk,43.530873,-90.0054645,,South Central Library System,SCLS,7,10,14,12,12,10,9,8,6,8,8,,,10,10,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.530873, -90.0054645)",ideal_region_06,starter_region_07
WI0277,Rio PL,Rio Community Library,public_library,324,W,Lyons,St,,,Rio,WI,53960,US,Columbia,43.4452393,-89.24296849999999,,South Central Library System,SCLS,7,1,1,1,1,1,1,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.4452393, -89.24296849999999)",ideal_region_06,starter_region_07
ACAD0160,Ripon College,Ripon College,private_academic,300,W,Seward,St,,,Ripon,WI,54971,US,Fond du Lac,43.84406250000001,-88.84231249999999,"R5V5+J3 Ripon, Wisconsin",South Central Library System,SCLS,7,1,1,,,1,1,,,1,1,,,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(43.84406250000001, -88.84231249999999)",ideal_region_05,starter_region_06
WIGOV250,RL&LL,Resources for Libraries & LIfelong Learning,wi_state_gov,2109,S,Stoughton,Rd,,,Madison,WI,53716,US,Dane,43.0675982,-89.3080169,,South Central Library System,SCLS,7,1,1,,,,,,,,,,,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,,,"(43.0675982, -89.3080169)",ideal_region_06,starter_region_07
WI0282,Rock Springs PL,Rock Springs Public Library,public_library,299,W,Broadway,St,,,Rock Springs,WI,53961,US,Sauk,43.4777541,-89.91910589999999,,South Central Library System,SCLS,7,1,1,1,1,1,1,1,1,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.4777541, -89.91910589999999)",ideal_region_06,starter_region_07
WI9024,Rome PL,Lester Public Library of Rome,public_library,1157,,Rome Center,Dr,,,Nekoosa,WI,54457,US,Adams,44.20200390000001,-89.8100705,,South Central Library System,SCLS,7,1,1,2,2,2,2,2,1,2,2,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.20200390000001, -89.8100705)",ideal_region_04,starter_region_07
SCH020,Rosholt SD,Rosholt School District,school,346,W,Randolph,St,,,Rosholt,WI,54473,US,Portage,44.6295625,-89.3140625,"JMHP+R9 Rosholt, Wisconsin",South Central Library System,SCLS,7,1,1,,,,,,,,,,,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,,,"(44.6295625, -89.3140625)",ideal_region_02,starter_region_07
WI0285,Sauk City PL,George Culver Community Library,public_library,615,,Phillips,Blvd,,,Sauk City,WI,53583,US,Sauk,43.2720508,-89.728783,,South Central Library System,SCLS,7,9,10,7,11,6,6,8,7,6,6,,,8,8,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.2720508, -89.728783)",ideal_region_06,starter_region_07
UWMAD240,Social Work Library,UW-Madison / Social Work Library,uw_madison,1350,,University,Ave,,,Madison,WI,53706,US,Dane,43.0743822,-89.4081982,,South Central Library System,SCLS,7,1,1,1,1,2,1,1,0,1,1,,,1,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.0743822, -89.4081982)",ideal_region_06,starter_region_07
WI2200,South Central LS,South Central Library System,library_system,1601,,Gilson,St,,,Madison,WI,53718,US,Dane,43.0495234,-89.39236960000001,,South Central Library System,SCLS,7,0,0,,,,,,,,,,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"(43.0495234, -89.39236960000001)",ideal_region_06,starter_region_07
UWMAD250,Space Science Library,UW-Madison / Space Science Library,uw_madison,1225,W,Dayton,St,,,Madison,WI,53706,US,Dane,43.0707373,-89.40689809999999,,South Central Library System,SCLS,7,,,0,1,,,1,1,,,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.0707373, -89.40689809999999)",ideal_region_06,starter_region_07
WI0304,Spring Green PL,Spring Green Community Library,public_library,230,E,Monroe,St,,,Spring Green,WI,53588,US,Sauk,43.177667,-90.0661629,,South Central Library System,SCLS,7,6,7,6,4,5,6,9,5,4,4,,,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.177667, -90.0661629)",ideal_region_06,starter_region_07
ACAD0190,St. Norbert College,St. Norbert College,private_academic,310,,College,Ave,,,De Pere,WI,54115,US,Brown,44.4444103,-88.0694597,,South Central Library System,SCLS,7,1,1,1,1,1,1,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.4444103, -88.0694597)",ideal_region_03,starter_region_04
UWMAD260,Steenbock Library,UW-Madison / Steenbock Library,uw_madison,550,,Babcock,Dr,,,Madison,WI,53706,US,Dane,43.0761052,-89.4133724,,South Central Library System,SCLS,7,2,1,2,2,1,2,1,1,2,1,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.0761052, -89.4133724)",ideal_region_06,starter_region_07
WI0310,Stoughton PL,Stoughton Public Library,public_library,304,S,4th,St,,,Stoughton,WI,53589,US,Dane,42.91649090000001,-89.21815389999999,,South Central Library System,SCLS,7,7,20,15,12,15,12,14,10,11,9,12,8,12,13,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.91649090000001, -89.21815389999999)",ideal_region_06,starter_region_07
WI0314,Sun Prairie PL,Sun Prairie Public Library,public_library,1350,,Linnerud,Dr,,,Sun Prairie,WI,53590,US,Dane,43.1756527,-89.2355777,,South Central Library System,SCLS,7,11,22,27,22,23,18,19,15,18,19,17,14,19,20,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.1756527, -89.2355777)",ideal_region_06,starter_region_07
UWSYS110,UW-Baraboo,UW-Baraboo,uw_system,1006,,Connie,Rd,,,Baraboo,WI,53913,US,Sauk,43.482892,-89.7632206,,South Central Library System,SCLS,7,1,1,1,1,0,1,1,1,,,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.482892, -89.7632206)",ideal_region_06,starter_region_07
UWSYS120,UW-Barron,UW-Barron,uw_system,1800,,College,Dr,,,Rice Lake,WI,54868,US,Barron,45.4833125,-91.7465625,"F7M3+89 Rice Lake, Wisconsin",South Central Library System,SCLS,7,1,0,1,1,1,1,,1,1,1,,,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(45.4833125, -91.7465625)",ideal_region_01,starter_region_02
UWSYS130,UW-Eau Claire,UW-Eau Claire,uw_system,103,,Garfield,Ave,,,Eau Claire,WI,54701,US,Eau Claire,44.7981875,-91.5019375,"QFXX+76 Eau Claire, Wisconsin",South Central Library System,SCLS,7,2,2,2,2,,,3,2,2,1,,,2,3,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(44.7981875, -91.5019375)",ideal_region_01,starter_region_02
ARC200,UW-Eau Claire ARC,UW-Eau Claire ARC,ARC,103,,Garfield,Ave,,,Eau Claire,WI,54701,US,Eau Claire,44.7981875,-91.5019375,"QFXX+76 Eau Claire, Wisconsin",South Central Library System,SCLS,7,0,0,0,0,0,0,1,0,0,2,,,1,1,FALSE,TRUE,FALSE,TRUE,TRUE,,,"(44.7981875, -91.5019375)",ideal_region_01,starter_region_02
UWSYS140,UW-Fond du Lac,UW-Fond du Lac,uw_system,400,,University,Dr,,,Fond du Lac,WI,54935,US,Fond du Lac,43.79018749999999,-88.4134375,"QHRP+3J Fond du Lac, Wisconsin",South Central Library System,SCLS,7,1,0,1,1,1,1,,,1,1,,,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(43.79018749999999, -88.4134375)",ideal_region_05,starter_region_06
UWSYS150,UW-Fox Cities,UW-Fox Cities,uw_system,1478,,Midway,Rd,,,Menasha,WI,54952,US,Winnebago,44.2311016,-88.415622,,South Central Library System,SCLS,7,1,1,4,4,1,1,,,1,1,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.2311016, -88.415622)",ideal_region_05,starter_region_06
UWSYS160,UW-Green Bay,UW-Green Bay,uw_system,2420,,Nicolet,Dr,,,Green Bay,WI,54311,US,Brown,44.5313125,-87.9213125,"G3JH+GF Green Bay, Wisconsin",South Central Library System,SCLS,7,1,1,1,1,1,1,,,2,1,,,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(44.5313125, -87.9213125)",ideal_region_03,starter_region_04
ARC210,UW-Green Bay ARC,UW-Green Bay ARC,ARC,2420,,Nicolet,Dr,,,Green Bay,WI,54311,US,Brown,44.5313125,-87.9213125,"G3JH+GF Green Bay, Wisconsin",South Central Library System,SCLS,7,0,0,0,0,0,4,0,0,2,1,,,1,1,FALSE,TRUE,FALSE,TRUE,TRUE,,,"(44.5313125, -87.9213125)",ideal_region_03,starter_region_04
UWSYS170,UW-La Crosse,UW-La Crosse,uw_system,1631,,Pine,St,,,La Crosse,WI,54601,US,La Crosse,43.8156565,-91.23182640000002,,South Central Library System,SCLS,7,1,2,1,1,,,3,3,2,2,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.8156565, -91.23182640000002)",ideal_region_04,starter_region_05
ARC220,UW-La Crosse ARC,UW-La Crosse ARC,ARC,1631,,Pine,St,,,La Crosse,WI,54601,US,La Crosse,43.8156565,-91.23182640000002,,South Central Library System,SCLS,7,0,0,1,0,0,0,0,2,0,0,,,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,,,"(43.8156565, -91.23182640000002)",ideal_region_04,starter_region_05
UWMAD300,UW-Madison ILL,UW-Madison / UW-Madison Interlibrary Loan,uw_madison,728,,State,St,,,Madison,WI,53706,US,Dane,43.0754375,-89.3978125,"3JG2+5V Madison, Wisconsin",South Central Library System,SCLS,7,6,5,4,6,3,4,2,3,4,3,,,5,4,FALSE,TRUE,FALSE,TRUE,TRUE,,,"(43.0754375, -89.3978125)",ideal_region_06,starter_region_07
UWSYS180,UW-Manitowoc,UW-Manitowoc,uw_system,705,,Viebahn,St,,,Manitowoc,WI,54220,US,Manitowoc,44.0655625,-87.6561875,"388V+6G Manitowoc, Wisconsin",South Central Library System,SCLS,7,1,1,1,1,1,1,,,1,1,,,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(44.0655625, -87.6561875)",ideal_region_05,starter_region_06
UWSYS190,UW-Marinette,UW-Marinette,uw_system,750,W,Bay Shore,St,,,Marinette,WI,54143,US,Marinette,45.0725808,-87.61433939999999,,South Central Library System,SCLS,7,1,0,1,1,2,1,,1,2,1,,,1,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.0725808, -87.61433939999999)",ideal_region_03,starter_region_04
UWSYS200,UW-Marshfield,UW-Marshfield,uw_system,2000,W,5th,St,,,Marshfield,WI,54449,US,Wood,44.6653649,-90.20556429999999,,South Central Library System,SCLS,7,1,1,1,1,1,1,1,1,,,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.6653649, -90.20556429999999)",ideal_region_02,starter_region_07
UWSYS210,UW-Milwaukee,UW-Milwaukee,uw_system,2311,E,Hartford,Ave,,,Milwaukee,WI,53211,US,Milwaukee,43.07676740000001,-87.8807049,,South Central Library System,SCLS,7,4,3,,,8,6,3,5,3,4,,,5,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.07676740000001, -87.8807049)",ideal_region_07,starter_region_08
ARC230,UW-Milwaukee ARC,UW-Milwaukee ARC,ARC,2311,E,Hartford,Ave,,,Milwaukee,WI,53211,US,Milwaukee,43.07676740000001,-87.8807049,,South Central Library System,SCLS,7,0,0,0,0,2,4,0,2,0,8,,,3,1,FALSE,TRUE,TRUE,TRUE,TRUE,,,"(43.07676740000001, -87.8807049)",ideal_region_07,starter_region_08
UWSYS220,UW-Oshkosh,UW-Oshkosh,uw_system,801,,Elmwood,Ave,,,Oshkosh,WI,54901,US,Winnebago,44.0263125,-88.54956250000001,"2FG2+G5 Oshkosh, Wisconsin",South Central Library System,SCLS,7,2,2,2,2,1,1,,,3,2,,,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(44.0263125, -88.54956250000001)",ideal_region_05,starter_region_06
ARC240,UW-Oshkosh ARC,UW-Oshkosh ARC,ARC,801,,Elmwood,Ave,,,Oshkosh,WI,54901,US,Winnebago,44.0263125,-88.54956250000001,"2FG2+G5 Oshkosh, Wisconsin",South Central Library System,SCLS,7,0,1,0,0,0,0,0,0,2,0,,,1,1,FALSE,TRUE,FALSE,TRUE,TRUE,,,"(44.0263125, -88.54956250000001)",ideal_region_05,starter_region_06
UWSYS230,UW-Parkside,UW-Parkside,uw_system,900,,Wood,Rd,,,Kenosha,WI,53141,US,Kenosha,42.6454375,-87.8550625,"J4WV+5X Kenosha, Wisconsin",South Central Library System,SCLS,7,1,1,,,1,1,1,1,1,1,,,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(42.6454375, -87.8550625)",ideal_region_07,starter_region_08
ARC250,UW-Parkside ARC,UW-Parkside ARC,ARC,900,,Wood,Rd,,,Kenosha,WI,53141,US,Kenosha,42.6454375,-87.8550625,"J4WV+5X Kenosha, Wisconsin",South Central Library System,SCLS,7,0,0,0,0,0,1,0,0,0,0,,,1,0,FALSE,TRUE,FALSE,TRUE,TRUE,,,"(42.6454375, -87.8550625)",ideal_region_07,starter_region_08
UWSYS240,UW-Platteville,UW-Platteville,uw_system,1,,University,Plaza,,,Platteville,WI,53818,US,Grant,42.7334375,-90.4861875,"PGM7+9G Platteville, Wisconsin",South Central Library System,SCLS,7,1,1,1,1,,,1,1,1,1,,,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(42.7334375, -90.4861875)",ideal_region_06,starter_region_07
ARC260,UW-Platteville ARC,UW-Platteville ARC,ARC,1,,University,Plaza,,,Platteville,WI,53818,US,Grant,42.7349375,-90.48481249999999,"PGM8+X3 Platteville, Wisconsin",South Central Library System,SCLS,7,0,0,0,0,0,0,1,0,0,0,,,0,1,FALSE,TRUE,FALSE,TRUE,TRUE,,,"(42.7349375, -90.48481249999999)",ideal_region_06,starter_region_07
UWSYS250,UW-Richland,UW-Richland,uw_system,1200,,US-14,,,,Richland Center,WI,53581,US,Richland,43.3459375,-90.3996875,"8JW2+94 Richland Center, Wisconsin",South Central Library System,SCLS,7,2,1,1,1,,,0,1,1,1,,,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(43.3459375, -90.3996875)",ideal_region_04,starter_region_07
UWSYS260,UW-River Falls,UW-River Falls,uw_system,330,E,Cascade,Ave,,,River Falls,WI,54022,US,Pierce,44.85349249999999,-92.62257749999999,,South Central Library System,SCLS,7,1,1,1,1,,,1,1,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.85349249999999, -92.62257749999999)",ideal_region_01,starter_region_02
ARC270,UW-River Falls ARC,UW-River Falls ARC,ARC,330,E,Cascade,Ave,,,River Falls,WI,54022,US,Pierce,44.85349249999999,-92.62257749999999,,South Central Library System,SCLS,7,0,0,0,0,0,0,0,0,0,0,,,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,,,"(44.85349249999999, -92.62257749999999)",ideal_region_01,starter_region_02
UWSYS270,UW-Rock County,UW-Rock County,uw_system,2909,,Kellogg,Ave,,,Janesville,WI,53546,US,Rock,42.648948,-89.0562279,,South Central Library System,SCLS,7,2,1,,,1,1,1,1,,,,,1,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.648948, -89.0562279)",ideal_region_06,starter_region_08
UWSYS280,UW-Sheboygan,UW-Sheboygan,uw_system,1,,University,Dr,,,Sheboygan,WI,53081,US,Sheboygan,43.7371875,-87.7548125,"P6PW+V3 Sheboygan, Wisconsin",South Central Library System,SCLS,7,1,1,1,1,1,1,,,1,1,,,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(43.7371875, -87.7548125)",ideal_region_05,starter_region_06
UWSYS290,UW-Stevens Point,UW-Stevens Point,uw_system,900,,Reserve,St,,,Stevens Point,WI,54481,US,Portage,44.5266905,-89.57052709999999,,South Central Library System,SCLS,7,1,2,1,3,1,0,,,3,4,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.5266905, -89.57052709999999)",ideal_region_02,starter_region_07
ARC280,UW-Stevens Point ARC,UW-Stevens Point ARC,ARC,900,,Reserve,St,,,Stevens Point,WI,54481,US,Portage,44.5266905,-89.57052709999999,,South Central Library System,SCLS,7,0,0,0,0,0,0,0,0,0,0,,,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,,,"(44.5266905, -89.57052709999999)",ideal_region_02,starter_region_07
UWSYS300,UW-Stout,UW-Stout,uw_system,315,,10th,Ave,,,Menomonie,WI,54751,US,Dunn,44.8743084,-91.9264632,,South Central Library System,SCLS,7,1,1,1,1,,,1,1,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.8743084, -91.9264632)",ideal_region_01,starter_region_02
ARC290,UW-Stout ARC,UW-Stout ARC,ARC,315,,10th,Ave,,,Menomonie,WI,54751,US,Dunn,44.8743084,-91.9264632,,South Central Library System,SCLS,7,0,0,0,0,0,0,0,0,0,0,,,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,,,"(44.8743084, -91.9264632)",ideal_region_01,starter_region_02
UWSYS310,UW-Superior,UW-Superior,uw_system,907,N,19th,St,,,Superior,WI,54880,US,Douglas,46.7164852,-92.0910945,,South Central Library System,SCLS,7,1,1,,1,2,1,1,0,1,1,,,1,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.7164852, -92.0910945)",ideal_region_01,starter_region_01
ARC300,UW-Superior ARC,UW-Superior ARC,ARC,907,N,19th,St,,,Superior,WI,54880,US,Douglas,46.7164852,-92.0910945,,South Central Library System,SCLS,7,0,0,0,0,0,0,0,0,0,0,,,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,,,"(46.7164852, -92.0910945)",ideal_region_01,starter_region_01
UWSYS320,UW-Washington Co,UW-Washington County,uw_system,400,,University,Dr,,,West Bend,WI,53095,US,Washington,43.4177297,-88.21172709999999,,South Central Library System,SCLS,7,1,0,1,1,,1,1,1,1,0,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.4177297, -88.21172709999999)",ideal_region_05,starter_region_06
UWSYS330,UW-Waukesha,UW-Waukesha,uw_system,1500,N,University,Dr,,,Waukesha,WI,53118,US,Waukesha,43.029371,-88.26749799999999,,South Central Library System,SCLS,7,1,0,,,1,1,1,1,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.029371, -88.26749799999999)",ideal_region_07,starter_region_08
UWSYS340,UW-Wausau,UW-Wausau,uw_system,518,S,7th,Ave,,,Wausau,WI,54401,US,Marathon,44.9583125,-89.64456249999999,"X954+85 Wausau, Wisconsin",South Central Library System,SCLS,7,1,0,1,1,1,1,,1,1,1,,,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(44.9583125, -89.64456249999999)",ideal_region_02,starter_region_03
UWSYS350,UW-Whitewater,UW-Whitewater,uw_system,750,W,Main,St,,,Whitewater,WI,53190,US,Walworth,42.8354375,-88.7424375,"R7P5+52 Whitewater, Wisconsin",South Central Library System,SCLS,7,1,1,,,2,2,1,1,1,1,,,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(42.8354375, -88.7424375)",ideal_region_07,starter_region_08
ARC310,UW-Whitewater ARC,UW-Whitewater ARC,ARC,750,W,Main,St,,,Whitewater,WI,53190,US,Walworth,42.8354375,-88.7424375,"R7P5+52 Whitewater, Wisconsin",South Central Library System,SCLS,7,0,0,0,0,0,2,0,0,0,0,,,1,0,FALSE,TRUE,FALSE,TRUE,TRUE,,,"(42.8354375, -88.7424375)",ideal_region_07,starter_region_08
WI0327,Verona PL,Verona Public Library,public_library,500,,Silent,St,,,Verona,WI,53593,US,Dane,42.9973306,-89.528027,,South Central Library System,SCLS,7,11,15,28,26,25,20,22,17,17,18,17,14,19,20,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.9973306, -89.528027)",ideal_region_06,starter_region_07
UWMAD280,Verona Shelving Facility,UW-Madison / Verona Shelving Facility,uw_madison,1061,,Thousand Oaks,Trl,,,Verona,WI,53593,US,Dane,42.9693073,-89.5053581,,South Central Library System,SCLS,7,1,1,1,1,1,1,1,1,1,1,,,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(42.9693073, -89.5053581)",ideal_region_06,starter_region_07
WI0328,Vesper PL,Lester Public Library of Vesper,public_library,6550,,Virginia,St,,,Vesper,WI,54489,US,Wood,44.4834893,-89.96910240000001,,South Central Library System,SCLS,7,1,1,,,1,2,,,1,1,,,2,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.4834893, -89.96910240000001)",ideal_region_02,starter_region_07
ACAD0210,Viterbo University,Viterbo University,private_academic,900,,Viterbo,Dr,,,La Crosse,WI,54601,US,La Crosse,43.80281249999999,-91.2440625,"RQ34+49 La Crosse, Wisconsin",South Central Library System,SCLS,7,,,1,0,,,,,1,1,,,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(43.80281249999999, -91.2440625)",ideal_region_04,starter_region_05
WI0338,Waunakee PL,Waunakee Public Library,public_library,201,N,Madison,St,,,Waunakee,WI,53597,US,Dane,43.194,-89.4506229,,South Central Library System,SCLS,7,5,8,14,14,12,11,10,9,10,10,9,7,10,10,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.194, -89.4506229)",ideal_region_06,starter_region_07
WIGOV280,WHS,Wisconsin Historical Society,wi_state_gov,816,,State,St,,,Madison,WI,53706,US,Dane,43.0753791,-89.4000621,,South Central Library System,SCLS,7,2,1,2,1,4,1,1,1,2,1,,,1,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.0753791, -89.4000621)",ideal_region_06,starter_region_07
ARC100,WHS ARC,Wisconsin Historical Society ARC,ARC,816,,State,St,,,Madison,WI,53706,US,Dane,43.0753791,-89.4000621,,South Central Library System,SCLS,7,0,0,0,2,0,2,10,3,4,9,10,,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,,,"(43.0753791, -89.4000621)",ideal_region_06,starter_region_07
UWMAD290,WI Water Library,UW-Madison / Wisconsin's Water Library,uw_madison,1975,,Willow,Dr,,,Madison,WI,53706,US,Dane,43.0788044,-89.41867479999999,,South Central Library System,SCLS,7,0,1,,,1,1,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.0788044, -89.41867479999999)",ideal_region_06,starter_region_07
WI0359,Wisconsin Dells PL,Kilbourn Public Library,public_library,620,,Elm,St,,,Wisconsin Dells,WI,53965,US,Columbia,43.6253816,-89.77179629999999,,South Central Library System,SCLS,7,5,5,6,7,5,5,5,5,4,5,,,6,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.6253816, -89.77179629999999)",ideal_region_06,starter_region_07
WI0359-003,Wisconsin Dells PL - BKM,Kilbourn Public Library Bookmobile,outreach_service,620,,Elm,St,,,Wisconsin Dells,WI,53965,US,Columbia,43.6253816,-89.77179629999999,,South Central Library System,SCLS,7,1,1,,,,,,,,,,,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,,,"(43.6253816, -89.77179629999999)",ideal_region_06,starter_region_07
WI0360,Wisconsin Rapids PL,McMillan Memorial Library,public_library,490,E,Grand,Ave,,,Wisconsin Rapids,WI,54494,US,Wood,44.3880047,-89.8214539,,South Central Library System,SCLS,7,9,17,16,14,11,14,10,11,11,11,,,14,12,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.3880047, -89.8214539)",ideal_region_02,starter_region_07
WIGOV310,Wisconsin State Law Library,Wisconsin State Law Library,wi_state_gov,120,,Martin Luther King Jr,Blvd,,,Madison,WI,53703,US,Dane,43.0732533,-89.38272710000001,,South Central Library System,SCLS,7,1,1,,,,,,,,,,,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(43.0732533, -89.38272710000001)",ideal_region_06,starter_region_07
WIGOV320,WMHI,Winnebago Mental Health Institute,wi_state_gov,1300,,South,Dr,,,Oshkosh,WI,54901,US,Winnebago,44.0744919,-88.5184175,,South Central Library System,SCLS,7,,,1,0,,,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.0744919, -88.5184175)",ideal_region_05,starter_region_06
WIGOV330,WRC,Wisconsin Resource Center,wi_state_gov,1505,,North,Dr,,,Oshkosh,WI,54901,US,Winnebago,44.0766875,-88.51606249999999,"3FGM+MH Oshkosh, Wisconsin",South Central Library System,SCLS,7,,,1,0,,,,,1,1,,,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(44.0766875, -88.51606249999999)",ideal_region_05,starter_region_06
WI0422,Wyocena PL,Wyocena Public Library,public_library,165,E,Dodge,St,,,Wyocena,WI,53969,US,Columbia,43.4943673,-89.3091281,,South Central Library System,SCLS,7,2,2,2,2,1,2,1,1,,,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.4943673, -89.3091281)",ideal_region_06,starter_region_07
WI0012,Argyle PL,Argyle Public Library,public_library,401,E,Milwaukee,,,,Argyle,WI,53504,US,Lafayette,42.701476,-89.86562049999999,,Southwest Wisconsin Library System,SWLS,7,1,1,,,1,1,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.701476, -89.86562049999999)",ideal_region_06,starter_region_07
WI0019,Barneveld PL,Barneveld Public Library,public_library,107,W,Orbison,St,,,Barneveld,WI,53507,US,Iowa,43.0144701,-89.89585749999999,,Southwest Wisconsin Library System,SWLS,7,1,1,,,1,1,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.0144701, -89.89585749999999)",ideal_region_06,starter_region_07
WI0024,Belmont PL,John Turgeson Public Library,public_library,220,S,Mound,Ave,,,Belmont,WI,53510,US,Lafayette,42.7368082,-90.33367969999999,,Southwest Wisconsin Library System,SWLS,7,1,1,,,1,1,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.7368082, -90.33367969999999)",ideal_region_06,starter_region_07
